symbol,date,open,high,low,close,volume,adjusted
VOO,2018-12-31,229.30999755859375,229.97000122070312,227.4499969482422,229.80999755859375,6683900,205.1648712158203
VOO,2019-01-02,226.17999267578125,230.85000610351562,226.02000427246094,229.99000549316406,4891300,205.32562255859375
VOO,2019-01-03,228.10000610351562,228.4199981689453,223.97000122070312,224.5,3329600,200.42428588867188
VOO,2019-01-04,227.5399932861328,232.6199951171875,227.14999389648438,231.91000366210938,5100100,207.0396728515625
VOO,2019-01-07,232.2899932861328,235.22999572753906,231.32000732421875,233.64999389648438,3706000,208.59312438964844
VOO,2019-01-08,236.0500030517578,236.4600067138672,233.42999267578125,235.9199981689453,3546600,210.61962890625
VOO,2019-01-09,236.7100067138672,237.94000244140625,235.4600067138672,237.00999450683594,4565000,211.5926971435547
VOO,2019-01-10,235.64999389648438,238.1699981689453,234.85000610351562,238,2813500,212.47653198242188
VOO,2019-01-11,236.85000610351562,238,236.24000549316406,237.88999938964844,2551000,212.3783416748047
VOO,2019-01-14,236.10000610351562,237.38999938964844,235.69000244140625,236.5800018310547,2653400,211.2088623046875
VOO,2019-01-15,236.97000122070312,239.58999633789062,236.97000122070312,239.35000610351562,5103700,213.6818084716797
VOO,2019-01-16,239.72000122070312,240.77000427246094,239.52000427246094,239.8800048828125,4066700,214.15489196777344
VOO,2019-01-17,239,242.5500030517578,238.9499969482422,241.6699981689453,3059000,215.75299072265625
VOO,2019-01-18,243.55999755859375,245.3699951171875,242.75999450683594,244.9199981689453,4943300,218.65443420410156
VOO,2019-01-22,243.38999938964844,243.5800018310547,239.97000122070312,241.66000366210938,5786300,215.74404907226562
VOO,2019-01-23,242.67999267578125,243.33999633789062,239.5800018310547,242.02000427246094,3076400,216.06544494628906
VOO,2019-01-24,241.89999389648438,242.82000732421875,240.91000366210938,242.25999450683594,2197100,216.27969360351562
VOO,2019-01-25,244.11000061035156,245.11000061035156,243.6699981689453,244.32000732421875,3677500,218.11878967285156
VOO,2019-01-28,242.08999633789062,242.49000549316406,240.6300048828125,242.42999267578125,2407800,216.43150329589844
VOO,2019-01-29,242.5500030517578,243.1199951171875,241.27000427246094,242.1300048828125,2436900,216.16363525390625
VOO,2019-01-30,243.66000366210938,246.77999877929688,242.8800048828125,245.9600067138672,6028400,219.58290100097656
VOO,2019-01-31,245.86000061035156,248.52999877929688,245.67999267578125,248.00999450683594,5308100,221.41307067871094
VOO,2019-02-01,248.30999755859375,249.2899932861328,247.4600067138672,248.22000122070312,3718500,221.6005859375
VOO,2019-02-04,248.3000030517578,250.02000427246094,247.58999633789062,249.99000549316406,2541700,223.1807861328125
VOO,2019-02-05,250.44000244140625,251.3300018310547,249.9199981689453,251.10000610351562,3613300,224.17172241210938
VOO,2019-02-06,250.75,251.22000122070312,249.9499969482422,250.7899932861328,2052200,223.8949432373047
VOO,2019-02-07,249.0399932861328,249.5800018310547,246.6199951171875,248.3300018310547,3907800,221.69876098632812
VOO,2019-02-08,247.00999450683594,248.7100067138672,246.1999969482422,248.64999389648438,2512600,221.9844512939453
VOO,2019-02-11,249.27999877929688,249.50999450683594,248.22000122070312,248.77999877929688,2986600,222.10049438476562
VOO,2019-02-12,250.3800048828125,252.36000061035156,250.33999633789062,252,5980500,224.9751739501953
VOO,2019-02-13,252.82000732421875,253.66000366210938,252.38999938964844,252.75999450683594,3569100,225.65365600585938
VOO,2019-02-14,251.64999389648438,253.36000061035156,250.8300018310547,252.1999969482422,3247800,225.1537628173828
VOO,2019-02-15,254.02999877929688,255,253.80999755859375,254.97999572753906,2806600,227.63558959960938
VOO,2019-02-19,254.14999389648438,256.0899963378906,254.14999389648438,255.4199981689453,2509300,228.0283966064453
VOO,2019-02-20,255.41000366210938,256.3800048828125,254.88999938964844,256.010009765625,2156300,228.55511474609375
VOO,2019-02-21,255.3300018310547,255.63999938964844,254.0399932861328,255.0800018310547,2020000,227.72486877441406
VOO,2019-02-22,255.69000244140625,256.80999755859375,255.4499969482422,256.6099853515625,2119400,229.0907745361328
VOO,2019-02-25,258.0899963378906,258.6099853515625,256.8800048828125,256.989990234375,2941300,229.4300537109375
VOO,2019-02-26,256.54998779296875,257.6400146484375,256.4100036621094,256.79998779296875,4629600,229.26046752929688
VOO,2019-02-27,256.05999755859375,257.0199890136719,255.10000610351562,256.6700134277344,2136400,229.1443634033203
VOO,2019-02-28,256.4200134277344,256.8800048828125,255.85000610351562,256.07000732421875,2207000,228.60870361328125
VOO,2019-03-01,257.80999755859375,258.2099914550781,256.3299865722656,257.8299865722656,2867000,230.1799774169922
VOO,2019-03-04,258.8699951171875,259.1000061035156,254.49000549316406,256.8399963378906,3384200,229.2960968017578
VOO,2019-03-05,256.989990234375,257.1700134277344,255.9600067138672,256.5400085449219,2475900,229.02828979492188
VOO,2019-03-06,256.6199951171875,256.6199951171875,254.60000610351562,254.89999389648438,2514900,227.5641632080078
VOO,2019-03-07,254.47999572753906,254.60000610351562,251.9499969482422,252.85000610351562,6441200,225.73399353027344
VOO,2019-03-08,250.8800048828125,252.4499969482422,250.33999633789062,252.33999633789062,4522300,225.27874755859375
VOO,2019-03-11,253.0399932861328,256.1199951171875,253.02000427246094,256.0199890136719,1884200,228.56407165527344
VOO,2019-03-12,256.5199890136719,257.4599914550781,256.3699951171875,256.92999267578125,2271900,229.37649536132812
VOO,2019-03-13,257.8399963378906,259.5899963378906,257.69000244140625,258.67999267578125,1974300,230.93882751464844
VOO,2019-03-14,258.67999267578125,259.1199951171875,258.0400085449219,258.5899963378906,1557500,230.85845947265625
VOO,2019-03-15,259.0199890136719,260.57000732421875,258.8699951171875,259.8500061035156,3151200,231.9833221435547
VOO,2019-03-18,260,260.989990234375,259.7699890136719,260.7799987792969,1830000,232.81362915039062
VOO,2019-03-19,261.80999755859375,262.5899963378906,259.8800048828125,260.8599853515625,4061800,232.88499450683594
VOO,2019-03-20,260.5400085449219,261.7699890136719,258.8399963378906,259.92999267578125,3415200,232.0547637939453
VOO,2019-03-21,257.67999267578125,261.8599853515625,257.67999267578125,261.42999267578125,2968300,234.70767211914062
VOO,2019-03-22,260.07000732421875,260.6099853515625,256.3699951171875,256.4599914550781,4317400,230.24571228027344
VOO,2019-03-25,256.0899963378906,257.2799987792969,254.9499969482422,256.2300109863281,2893600,230.03919982910156
VOO,2019-03-26,258.010009765625,259.1199951171875,256.7300109863281,258.0799865722656,3177600,231.70008850097656
VOO,2019-03-27,258.1499938964844,258.7300109863281,255.22999572753906,256.8800048828125,2714300,230.62278747558594
VOO,2019-03-28,257.45001220703125,258.2200012207031,256.2699890136719,257.8800048828125,1716700,231.52061462402344
VOO,2019-03-29,259.3399963378906,259.7200012207031,258.17999267578125,259.5400085449219,2831100,233.01087951660156
VOO,2019-04-01,261.4599914550781,262.7799987792969,261.19000244140625,262.5299987792969,3303900,235.69525146484375
VOO,2019-04-02,262.6700134277344,262.8500061035156,261.80999755859375,262.6199951171875,1512600,235.77609252929688
VOO,2019-04-03,263.8699951171875,264.25,262.3999938964844,263.1099853515625,1933900,236.21597290039062
VOO,2019-04-04,263.3699951171875,263.9599914550781,262.6700134277344,263.739990234375,1738500,236.78152465820312
VOO,2019-04-05,264.4200134277344,265.05999755859375,264.1199951171875,265.010009765625,1505000,237.92176818847656
VOO,2019-04-08,264.57000732421875,265.30999755859375,263.9100036621094,265.239990234375,1720100,238.1282196044922
VOO,2019-04-09,264.2200012207031,264.5400085449219,263.2900085449219,263.8299865722656,2016900,236.86231994628906
VOO,2019-04-10,264.25,264.8399963378906,263.8500061035156,264.739990234375,2990600,237.6793670654297
VOO,2019-04-11,265.239990234375,265.239990234375,264.0899963378906,264.69000244140625,1567700,237.63450622558594
VOO,2019-04-12,266.3299865722656,266.7699890136719,265.6300048828125,266.4800109863281,1903400,239.24154663085938
VOO,2019-04-15,266.57000732421875,266.6400146484375,265.4700012207031,266.29998779296875,1584500,239.07992553710938
VOO,2019-04-16,267.20001220703125,267.239990234375,265.8599853515625,266.489990234375,2447700,239.25050354003906
VOO,2019-04-17,267.5899963378906,267.6099853515625,265.3999938964844,265.8399963378906,1872400,238.66697692871094
VOO,2019-04-18,266.44000244140625,266.6000061035156,265.0799865722656,266.3399963378906,2788900,239.11581420898438
VOO,2019-04-22,265.55999755859375,266.7099914550781,265.4700012207031,266.6000061035156,1126500,239.3492889404297
VOO,2019-04-23,266.9599914550781,269.19000244140625,266.7099914550781,268.8999938964844,2618300,241.41409301757812
VOO,2019-04-24,268.8900146484375,269.2099914550781,268.2300109863281,268.3699951171875,1393400,240.93832397460938
VOO,2019-04-25,268.2799987792969,268.8800048828125,266.9800109863281,268.2699890136719,1237400,240.8485565185547
VOO,2019-04-26,268.2799987792969,269.5400085449219,267.4599914550781,269.5,2172600,241.95281982421875
VOO,2019-04-29,269.55999755859375,270.4100036621094,269.4599914550781,269.8399963378906,1892500,242.25802612304688
VOO,2019-04-30,269.55999755859375,270.30999755859375,268.1099853515625,270.010009765625,2024600,242.41073608398438
VOO,2019-05-01,270.67999267578125,270.8699951171875,268,268.0400085449219,2669400,240.64215087890625
VOO,2019-05-02,267.8800048828125,268.79998779296875,265.92999267578125,267.510009765625,3009000,240.1662139892578
VOO,2019-05-03,268.9200134277344,270.32000732421875,268.70001220703125,270.04998779296875,1969000,242.4465789794922
VOO,2019-05-06,265.6499938964844,269.3599853515625,265.30999755859375,268.9800109863281,3966900,241.48597717285156
VOO,2019-05-07,266.4800109863281,267.0799865722656,262.4800109863281,264.6199951171875,4752500,237.57164001464844
VOO,2019-05-08,264.1400146484375,265.82000732421875,263.4700012207031,264.1000061035156,2662500,237.1048126220703
VOO,2019-05-09,261.94000244140625,263.8399963378906,260.20001220703125,263.2900085449219,3094800,236.3775634765625
VOO,2019-05-10,262.3699951171875,265.3800048828125,259.2699890136719,264.5199890136719,3131900,237.4818878173828
VOO,2019-05-13,259.3699951171875,260.3399963378906,257.07000732421875,258.0299987792969,5548200,231.65521240234375
VOO,2019-05-14,258.989990234375,261.82000732421875,258.8399963378906,260.2699890136719,4702600,233.66624450683594
VOO,2019-05-15,258.6300048828125,262.45001220703125,258.3999938964844,261.80999755859375,2444100,235.0488739013672
VOO,2019-05-16,262.4700012207031,265.6000061035156,262.45001220703125,264.2099914550781,3221500,237.20350646972656
VOO,2019-05-17,261.8900146484375,265.0199890136719,261.8599853515625,262.6099853515625,2719500,235.7670440673828
VOO,2019-05-20,260.8999938964844,262.1099853515625,260.0199890136719,260.82000732421875,2762600,234.16006469726562
VOO,2019-05-21,262.5,263.510009765625,262.25,263.0299987792969,2760500,236.14414978027344
VOO,2019-05-22,262.1199951171875,263.2900085449219,261.8699951171875,262.30999755859375,3421500,235.49771118164062
VOO,2019-05-23,260.0799865722656,260.1000061035156,257.67999267578125,259.239990234375,3813200,232.74154663085938
VOO,2019-05-24,260.6000061035156,260.989990234375,259.05999755859375,259.69000244140625,1833100,233.1455841064453
VOO,2019-05-28,259.9599914550781,260.9599914550781,257.2900085449219,257.3599853515625,2565900,231.0537567138672
VOO,2019-05-29,256.1300048828125,256.5199890136719,254.10000610351562,255.58999633789062,4593500,229.46463012695312
VOO,2019-05-30,256.2799987792969,257.17999267578125,255.13999938964844,256.29998779296875,2977200,230.10206604003906
VOO,2019-05-31,253.6300048828125,254.49000549316406,252.77000427246094,252.8699951171875,3698600,227.02268981933594
VOO,2019-06-03,252.8300018310547,253.9600067138672,250.77000427246094,252.1199951171875,3825600,226.34930419921875
VOO,2019-06-04,254.47999572753906,257.760009765625,254.02999877929688,257.6700134277344,3536300,231.33206176757812
VOO,2019-06-05,259.239990234375,259.8800048828125,257.4200134277344,259.8500061035156,2646500,233.28916931152344
VOO,2019-06-06,260.1700134277344,262.260009765625,259.510009765625,261.5400085449219,2277500,234.80645751953125
VOO,2019-06-07,262.6199951171875,265.2900085449219,262.45001220703125,264.1499938964844,1877400,237.1497039794922
VOO,2019-06-10,265.760009765625,267.1000061035156,265.29998779296875,265.3900146484375,2845900,238.262939453125
VOO,2019-06-11,267.25,267.6499938964844,264.69000244140625,265.3399963378906,1894500,238.21807861328125
VOO,2019-06-12,265.1199951171875,265.70001220703125,264.3599853515625,264.8399963378906,1711900,237.7690887451172
VOO,2019-06-13,265.82000732421875,266.3599853515625,265.1099853515625,266.0199890136719,1813700,238.8285675048828
VOO,2019-06-14,265.7099914550781,266.2900085449219,264.9100036621094,265.6199951171875,1203300,238.46945190429688
VOO,2019-06-17,265.94000244140625,266.55999755859375,265.6199951171875,265.8599853515625,1782500,238.68492126464844
VOO,2019-06-18,267.6499938964844,269.6600036621094,267.29998779296875,268.510009765625,2340700,241.06402587890625
VOO,2019-06-19,268.739990234375,269.7200012207031,267.760009765625,269.2200012207031,1684500,241.7014617919922
VOO,2019-06-20,271.94000244140625,272.19000244140625,269.7300109863281,271.7300109863281,3288100,243.95494079589844
VOO,2019-06-21,271.5299987792969,272.7900085449219,271.1700134277344,271.4100036621094,2226000,243.6676483154297
VOO,2019-06-24,271.5899963378906,271.9200134277344,270.8999938964844,271.05999755859375,3518400,243.35340881347656
VOO,2019-06-25,271.1000061035156,271.1300048828125,268.2699890136719,268.3800048828125,2287100,240.94732666015625
VOO,2019-06-26,269.29998779296875,269.82000732421875,268.0199890136719,268.1199951171875,2988700,240.71388244628906
VOO,2019-06-27,267.489990234375,268.19000244140625,267.1700134277344,267.6700134277344,2054600,241.55859375
VOO,2019-06-28,268.70001220703125,269.54998779296875,268.17999267578125,269.1499938964844,2883300,242.8942108154297
VOO,2019-07-01,272.4599914550781,272.6499938964844,270.29998779296875,271.44000244140625,4497900,244.96083068847656
VOO,2019-07-02,271.4700012207031,272.25,270.6199951171875,272.2300109863281,3040700,245.6737518310547
VOO,2019-07-03,272.9100036621094,274.3699951171875,272.760009765625,274.32000732421875,2335800,247.55990600585938
VOO,2019-07-05,273.1400146484375,274.25,271.8599853515625,273.9700012207031,3362500,247.24400329589844
VOO,2019-07-08,272.7900085449219,273.05999755859375,272.0299987792969,272.6000061035156,3131800,246.00762939453125
VOO,2019-07-09,271.3999938964844,273.2200012207031,271.3399963378906,272.94000244140625,2532900,246.314453125
VOO,2019-07-10,274.0199890136719,275.19000244140625,273.4599914550781,274.2099914550781,2853200,247.4606475830078
VOO,2019-07-11,274.8699951171875,275.1099853515625,273.8500061035156,274.760009765625,2249400,247.95697021484375
VOO,2019-07-12,275.3900146484375,276.19000244140625,275.05999755859375,276.1099853515625,2932300,249.17529296875
VOO,2019-07-15,276.5299987792969,276.54998779296875,275.7099914550781,276.17999267578125,1466200,249.2384033203125
VOO,2019-07-16,276.1199951171875,276.2699890136719,274.989990234375,275.2799987792969,1564000,248.42623901367188
VOO,2019-07-17,275.2799987792969,275.3999938964844,273.4200134277344,273.4200134277344,1758100,246.74769592285156
VOO,2019-07-18,272.9100036621094,274.7900085449219,272.4700012207031,274.4200134277344,3461100,247.6501922607422
VOO,2019-07-19,275.5199890136719,275.5400085449219,272.70001220703125,272.95001220703125,2319400,246.32350158691406
VOO,2019-07-22,273.32000732421875,274.1099853515625,272.7900085449219,273.6099853515625,1304100,246.91912841796875
